OBJECTID,FILE_NAME,ITEM_NAME,COMBINED_TITLE_KWS_CB,ACOUSTIC,AMBIENT,CLASSICAL,DANCEEDM,FUNK,HIPHOPRAP,HOLIDAY,JAZZ,POP,PRODUCTION,RBSOUL,ROCK,REGGAE,WORLD
65159559,065159559.wav,corporate ladder part 9 35sec,"kso0102,corporate ladder part 9 35sec,joyful, achievement, advertisement, background, best, bouncy, busine , cheerful happy, commercial, confident, corporate, determined, documentary, electronic, happy, high tech, hopeful, inspiring, instrumental, light, lively, marketing, motivate, motivation, news, optimistic, pop, positive, presentation, progre , promotional, seller, succe , technology, travel, upbeat, uplifting, voiceover, video, film, tv,upbeat, happy song  medium fast tempo  with synth and drums, pumping ba  and piano   works well with corporate meetings, educational  and travel videos and advertisement ect      tempo  medium  120bpm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0
80125963,080125963.wav,bamboo,"kso0102,bamboo,upbeat,happy,background,busine ,corporate,commercial,motivate,inspiring,marketing,succe ,progre ,presentation,promotional,optimistic,joyful,light,voiceover,seller,best,advertisement,news,travel,electronic,instrumental,pop,documentary,motivation,technology,achievement,cheerful happy,lively,uplifting,confident,positive,hopeful,high tech,bouncy,determined,upbeat, happy song  medium fast tempo  works well with travel videos,educational, corporate meetings and advertisement ect",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0
101030158,101030158.wav,"such a beautiful world loop m guitar,bass,drum section,organ","kca0700 kso0102,such a beautiful world loop m guitar ba  drum section organ,guitar, drums, electric guitar, flute, horn, organ, percu ion, positive, elegant, fun, corporate, political, trumpets, building up, uplifting, vibrant, cooking show, happy, joyful, motivational, succe ful, good mood, blue sky, sunny weather, motivation, inspiration, a urance, insurance, mortgage, payments, paycheck, payroll, company policy, socializing, health, involvement, believe, moving, inspiring, intelligent, marriage, family, community, purpose, friends, competition, market share, confident, feel good,positive, bright, dynamic, uplifting guitar driven corporate instrumental production music  cool guitar with a strong beat building up with trumpets horn section softening with flute makes the perfect happy, joyful, good mood, succe ful feeling corporate, commercial track  instrumental, dramatic, energizing music",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
39095497,039095497.wav,real heroic blockbuster,"kso0102,real heroic blockbuster,bold,booming,bra ,brave,chase,chasing,cinema,confrontation,drama,dramatic,drums,dynamic,epical,fantasy,fight,flight,forceful,grand,horns,inspiration,inspirational,inspiring,majestic,ma ive,mi ion,movie,orchestra,percu ion,powerful,punchy,pushing,soundtrack,strong,sublime,superhero,superheroes,teaser,television,tense,tension,timpani,toms,tough,tv,underscore,valiant,violins,war,warriors,this is big, noble and epic orchestral cinematic track with electronic elements in hollywood s heroic movies style a la  the avengers   lofty, dangerous, bombastic  a lot of action and emotions  perfect for battle scenes, adventure, sci fi, video game, film trailer and other high intense projects",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
69846697,069846697.wav,we wish you a merry christmas,"kso0102,we wish you a merry christmas,a, bra , celebration, cello, cheerful, cheerful christmas, chimes, christmas, christmas eve, christmas intro, christmas opener, christmas spirit, cla ic, commercial, different christmas, drums, family, happy, holiday intro, holidays, hopefu, horns, inspirational, ljoyful, magical, merry, motivationa, new eve, new year, new year eve, optimistic, orchestra, orchestral, percu ion, positive, romantic, santa, seasonal, sentimental, sleigh, sleigh bells, sleingh, snow, special event, strings, we, winter, wish, xmas, you,this is a remix of famous cla ic song   we wish you a merry christmas  played with orchestral, chimes, slengh, strings, timpani, etc  it s great for presenting holidays videos, commercials, intros, etc",0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42721862,042721862.wav,supasports,"kso0103,supasports,ambient, cla ical, happy, score music, trailer, movie score, cinema, film, film score, gaming, games, fun, video games, campaign, advertising, commercials, stingers, viral, adds, adverts, brand, branding, instrumental, non vocal, winner, spirit, runner, positive, good feeling, fast speed, fast tempo,suitable for tv film, games, advertising",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
50269620,050269620.wav,aristotle the great - it's pimpin,"kso0103,aristotle the great   it s pimpin,beat, booming, dance, driving, erotic, excited, funky, ghetto, hip, hip hop, hot, ice cube, ice t, jumpy, lively, public enemy, rap, raunchy, sexy,pulsating synthesizer melodies and flowing beats abound in the cro  genre instrumental entitled  it s pimpin   a perfect storm of rock and hip hop for all productions",0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90385730,090385730.wav,scary jungle 15 sec,"kso0102,scary jungle 15 sec,horror, scary, tense, mystery, tension, crime, detective, murder, danger, haunting, fear, terror, alarming, bloodcurdling, chilling, creepy, fearful, frightening, ghostly, supernatural, weird, ghostlike, confusion, shocker, dangerous, deathly, music, tracks, instrumentals, cues, themes, style, eerie, horrifying, spooky, unnerving, crawly, apprehension, chiller, dread, fright, panic, suspense, suspenseful, dark, twisted, attack, chase, scared,dark scary ambient cla ical piano music  a piece of traditional cla ical music for ceremonies, weddings, traditional events and much more  regal and romantic, a cla y piece of cla ical music  great for valentines day and romance based visuals",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88650735,088650735.wav,neutral feel underscore in f major,"array,neutral feel underscore in f major,jazz, 156 bpm jazz, 156 bpm, 156 beats per minute, c minor, jazz in c minor, 21st century, double ba , drums, piano, acoustic ba , jazz trio, piano solo, acoustic ba  solo, music for vibrant, streamed on demand, amateur tv programs, underscore, instrumental, full track, music beds, jingles, infographics, stylish, atmospheric, acoustic piano,the  acoustic incidental underscore in a neutral mood, is just right for projects requiring music composed with low energy  nthis relaxed music bed is a medium to fast tempo jazz trio  it has a swinging and cla ic sound with featured piano and acoustic ba  trading solos  ninstrumentation contains piano, acoustic ba  and drums featuring swining and cool piano and acoustic ba  trading solos nit s a neutral tempo at 156 bpm track in the key of c minor, and the composition structure is 8 bar intro with a 32 bar chorus starting bar 9 ending at bar 40 which repeats 4 times  nthank you for listening and purchasing",7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
8825340,008825340.mp3,djigsaw - tales from a night out (dj version),"kso0102,djigsaw   tales from a night out  dj version,anxious, bouncy, dark, high tech, heavy, futuristic, groovy,techhouse with wobbly ba lines",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157835,000157835.mp3,day dream,",day dream,blues,relaxed,subdued,tranquil,relaxing back porch georgia blues",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
70365033,070365033.wav,skip it!,"kso0102,skip it,80s,ba  guitar,bouncy,bright,cheerful happy,drums,electric piano,fun,joyful,lively,motivational,optimistic,pan,piano,playful,synthesiser,wholesome,happy, perky upbeat syncopated instrumental with bouncy piano and synth melodies",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58244955,058244955.aiff,good attempt no strings,"kso0102,good attempt no strings,the bourne ultimatum,acoustic guitar,action,america s most wanted,anxious,arpeggiated,a a in,background,bed,cold case,coroner,crime,crime scene,criminal minds,csi,dark,detective,drama,dramatic,east,electronic,evidence,fingerprints,forensic,homicide,inquest,investigation,kick,kidnapping,mi ion,modern,murder,murderer,ncis,obse ion,obse ive,pulsating,reality,secret,stalker,stalking,suspense,tense,tension,underscore,upbeat,uplifting,upbeat and uplifting orchestral electronic hybrid track, modern drama, tension, driven by an acoustic guitar  percu ive elements join arpeggiators and pulsing synths enhancing the rhythmic  dark mood with a bit of suspense building, a texture of strings  nice guitar riffs and rhythmic  has a suspense rest in the middle then build to a big end  n nalt versions  n item 58244926 prev  item  n item 58246272 prev  item  n item 58244924 prev  item  n item 58250404 prev  item  n item 58246669 prev  item  n item 58246648 prev  item  n item 58246611 prev  item  n item 58246685 prev  item  n item 58244920 prev  item  n item 58244919 prev  item  n item 58243344 prev  item  n item 58243332 prev  item  n item 58243391 prev  item  n",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22240309,022240309.wav,ethnic battle loop 95bpm in a,"kso0101 kca0700,ethnic battle loop 95bpm in a,adventurous, drums, epic, ethnic, exciting, loop, big,loop of ethnic battle music",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
87773812,087773812.wav,smooth underscore music,"array,smooth underscore music,folk and country music, 98 bpm folk and country music, 98 bpm, 98 beats per minute, f major, folk and country music in f major, 21st century, acoustic guitar, electric guitar, violin, finger picked acoustic rhythm guitar, bouzouki, fiddle, fiddle solo, violin solo, waltz, music for busine like live online t v  home improvement, shows, folk, easy listening, country, no drums, underscore, instrumental, full track, wedding, travel, broadcast, calm, atmospheric, guitar, electic guitar,instrumentation includes finger picked acoustic rhythm guitar and bouzouki featuring calm fiddle  violin  nthis peaceful and traditional music bed is a slow to medium tempo, easy listening, flowing folk music waltz  it has a dreamy and gentle sound with discreetly featured calm fiddle  violin  solo  nit s a happy tempo at 98 bpm track in the key of f major, and the form of the track is 8 bar intro with a 32 bar chorus starting bar 9 ending at bar 40 which repeats 2 times  nthe acoustic background underscore music in a happy mood, is fabulous for projects in need of incidental background music produced with low energy  nthank you for listening and purchasing",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0
79097143,079097143.wav,glowing beat,",glowing beat,bright,calm,casual,every day,cheerful happy,contemplative,cool,determined,dreamy,ethereal,happy,quiet,playful,peaceful,optimistic,meditative,hypnotic,repetitive,relaxed,searching,sentimental,sincere,smooth,soothing,sweet,uplifting,peaceful, repetitive beat with flutes and guitar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360492,008360492.wav,one idea at a time,",one idea at a time,hopeful, thoughtful, capable, medium slow tempo, cpp010901, optimistic, patient, proud, respectful, achievement, busine , competition, industry, orchestra, piano,hopeful, thoughtful, capable",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56460517,056460517.wav,dream away 2 (60),"kso0101,dream away 2  60,breezy, dreams, easy listening, emotions, flowing, gentle, heartfelt, heartwarming, hopes, light, love, reflective, romance, sentimental, smooth, soothing, warm,airy and sensitive, featuring warm flute and acoustic guitar that create a sincere, heartfelt mood",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
732716,000732716.mp3,clear dimension,"kca0002,clear dimension,onbeat, chill out, big beat, rhythmic, space, ambient, continuity, stability, music, psychedelic, ba  line, cheerful, bell, electric piano, synthesizer, dance, futuristic, groovy, hypnotic, repetitive, smooth, meditative, mellow, 21st century, lively,rhythmic atmospheric dance ambient track  constant beat, hypnotic ba  line, uplifting bells and electric piano and lush pads",0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57336449,057336449.wav,tosch - deep bass (60 sec),"kso0103 kca0700,tosch   deep ba   60 sec,21st century, ba , booming, bouncy, chic, club, clubbers, clubbing, dance, dancing, dark, dj, driving, dynamic, edgy, electro, electro house, energetic, energy, european, floor, forceful, germany, gritty, groove, heavy, hip, hot, house, life, lively, los, new, night, nightclub, party, powerful, producer, pulsating, pushy, remixer, repetitive, sexy, striking, strong, superstar, trance, vibrant, york,big beats and deep ba  round out this bangin  house track by dj, producer and remixer extraordinaire, tosch  perfect for nightclub scenes, fashion shows, competitive sporting events and all film and television productions looking for a hot club vibe",0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82231210,082231210.wav,atmospheric electronica,"kso0102,atmospheric electronica,advertising,ambient,atmosphere,background,calm,cinematic,documentary,dreamy,emotional,future garage,inspirational,inspire,love,magic,melancholy,piano,relaxing,romantic,sleep,slow motion,sorrow,soundtrack,space,technology,time lapse,travel,walk,chill relaxing future garage, with atmospheric  perfect background music for social media projects, time lapse, slow motions, romantic video, and more",0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
78433723,078433723.wav,refined feelings,"kso0102,refined feelings,romantic, sad, sensual, sentimental, soft, sweet, wholesome, hopeful, hypnotic, light, magical, meditative, melancholy, peaceful, bright, calm, melancholic, dreamy, driving, easy, elegant, inspirational,this simple melancholy melody tells about the love of the young people     r n r nhere sounds a beautiful cla ic grand piano     r n r nsuitable for a romantic film or video",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80780041,080780041.wav,egg chamber dark element one,"kso0102,egg chamber dark element one,tension,wicked,trapped,nightmare,kill,evil,creature,crime,foggy,ghost,mysterious,ambiance,mystery,fright,fear,investigative,drama,danger,scared,lost,investigate,tense,dramatic erie,menacing,cold,stalk,afraid,psycho,horror,ambient,sacred,alien,villain,dark,intense,strange,fog,paranormal,terror,killer,haunted,monster,espionage,scary,hunt,terrified,phobia,sinister,space,maintain the suspense with this distant realm making, dark ethereal, slow evolving, tense atmospheric dark floor",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1041539,001041539.wav,straight up funky house drum loop 132 bpm,",straight up funky house drum loop 132 bpm,straight, up, funky, house, drum, loop, 132, bpm, electric drums, funk, funky, funky house, jazz, soul, blues, hip hop, disco, disco trop, disco funk, contemporary, rhythm, rhythmic, soul jazz, african american, fusion,a great loud rock pop beat ending, with fill, on drum kit  at 95 beats per minute  this loop will work great in logic, cubase, pro tools, ableton, fruity loops, acid and sonar, and is designed to loop perfectly every time",1.0,0.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0
32661236,032661236.wav,missing you,"kso0102 kso0100,mi ing you,babyface,bright,chill,crooner,cro over,dramatic,dreamy,easy,flutes,harp,horns,instrumental music,joyful,light,love song,magical,meditation,meditative,melancholic,mellow,nature,oboe,optimistic,orchestra,pa ionate,piano,pop,positive,reflective,relaxed,relaxing,rnb,rnb style,romance,romantic,rythm and bleus,strings,sweet,synthesiser,tranquil,wholesome,soft,sad,sentimental,pop rnb instrumental reflect the boys band sound of the 90 s  2000",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
53139724,053139724.wav,far destiny (no perc no choir),"kso0103 kso0100,far destiny  no perc no choir,aggre ive,all out,amazement,awe,battle drums,battle percu ion,brawl,brawling,chaos,climactic,climax,destruction,dramatic trailer,epic,epic drums,epic percu ion,epic percu ions,epic trailer,female vocal,fight,fighting,glorifying,glorious,glory,hero,live female vocal,live orchestra,majestic,ma ive impact,maximum,mayhem,peak,pounding,real orchestra,sci fi,science fiction,scifi,solo vocal,soprano vocal,soprano voice,space,symphonic orchestra,symphony orchestra,triumph,triumphant,two steps from hell,urgent,victorious,victory,war drums,a soaring, epic, cinematic and haunting track for fantasy, adventure, cinematic themes and epic trailers  features actual live performed orchestral instruments in combination with samples  grand, epic, valiant, almost heavenly, with an angelic, fragile and soaring solo vocal  big orchestral sound with choir and a live performed solo soprano voice",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
49787107,049787107.wav,easy and big (main track),",easy and big  main track,acoustic,bright,commercial,corporate,dreams,emotional,feel good,friends,game,guitar,happy,jolly,life,light,motivate,motivation,motivational,peace,people,piano,play,quiet,soft,spring,summer,uplifting,video,weather,exclusive track  perfect for your media projects  r nthis is one of two versions  r nthis includes vocals  r n r neasy and big  main track  r neasy and big  no vocals    you can find this version in my portfolio",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
79506612,079506612.wav,crazy like a fox electro bumper,"kso0102,crazy like a fox electro bumper,gritty,hard hitting,urban,corporate music,corporate video,presentation,underscore,edm,electronic,brazen,bada ,dynamic,synth,champion,underground,indie,high tech,heavy,hypnotic,industrial,inspirational,motivational,intense,achievement,aggre ive,confident,cool,determined,dramatic,driving,elegant,futuristic,erotic,epic,energetic,proud,positive,powerful,mechanical,optimistic,sexy,sultry,travel,video game,foreboding,big,drum machine,synthesiser,electric guitar,gritty, dynamic edm  hard hitting electronic drums, super low synth ba , melodic synth, and funk guitar accentuations throughout  key of f minor  perfectly suited for many different mediums, including  commercials, trailers, web series, underscore to corporate presentation, or any theatrical release   major or indie  bumper version  sting ending",0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,1.0
89151541,089151541.wav,medium vitality corporate music bgm in c major with b3 organ and piano,"array,medium vitality corporate music bgm in c major with b3 organ and piano,corporate music, 153 bpm corporate music, 153 bpm, 153 beats per minute, g minor, corporate music in g minor, 21st century, drum machine, drums, electric guitar, electric organ, piano, electric rhythm guitar, acoustic ba , drum loops, b3 organ, acid jazz, music for tasteful, streamed on demand t v  diy shows, underscore, instrumental, full track, science   technology, music beds, jingles, infographics, fashion, busine , broadcast, inspirational, energetic, organ, guitar, electic guitar, acoustic piano,it s a neutral tempo at 153 bpm track in the key of g minor, and the arrangement structure is 8 bar intro with a 32 bar chorus starting bar 9 ending at bar 40 which repeats 2 times  nthis contemporary urban music bed is medium tempo chill out corporate music with a touch of acid jazz  it has a modern, charged and authentic sound with b3 organ and piano solos  ninstrumentation includes electric rhythm guitar, acoustic ba , drums and drum loops featuring b3 organ and piano nthe acoustic incidental background music in a neutral mood, is perfect for projects in need of background underscore music composed with medium energy  nthank you for listening and purchasing",5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0
86099299,086099299.wav,majestic epic cinematic trailer (without soprano) action uplifting inspiring,"kso0104,majestic epic cinematic trailer  without soprano  action uplifting inspiring,achievement, action, adventure, piano, background, big, blockbuster, bra , choir, deeds, dramatic, energetic, epic, epic adventure, epic battle, epic choir, epic finale, epic intro, epic music, epic orchestra, epic romance, fantasy, film, heroic, hollywood, inspirational, inspire, inspired, intro, motivation, movie, orchestra, percu ion, pompous, power, powerful, reflective, rhythm, sad, solemn, soprano, strings, tension, titles, trailer, travel, uplifting, video game, war, warrior,beautiful, powerful, solemn and inspirational trailer  music is perfect for historical films, trailers, teasers, intro, games and many other projects",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
90673120,090673120.wav,walk with me a 30,"array,walk with me a 30,pop, fun, happy, pretty, upbeat, positive, optimistic, lively, commercial, corporate, playful,happy, playful, bright optimistic, positive pop cue, written in song form with melodies, verses and choruses",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
90935048,090935048.wav,southern wake up 115bpm a,"kso0102,southern wake up 115bpm a,start, wake up, morning, enjoy, moment, motivational, southern rock, warm, bright,loops   cla ic southern rock with warm guitars and bright drums  full version",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90941650,090941650.wav,view above 140bpm b,"kso0103,view above 140bpm b,year in review, history, trump, 2016, change, war, syria, ru ia, future, huge, news music, full, heavy,loops   huge news music with full orchestra and heavy impacts  b version",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
37232344,037232344.wav,positive happy guitar intro music,,,,,,,,,,,,,,,
88081183,088081183.wav,epic landscapes short version(epic emotional and dramatic trailer),"kso0103 kca0700 kso0104,epic landscapes short version epic emotional and dramatic trailer,epic, powerful, triumph, affirming, presentations, heroic, dramatic, motivational, orchestra, piano, positive, films, sound track, cinematic, inspiring, emotional, nature, landscapes, traveling, beauty, action, adventure, victory, staccato strings, reverse crash, love,this powerful and dramatic track is designed specifically for film soundtracks, games and colorful advertising projects  it creates inspiring mood and atmosphere that can be used for videos about beauty of our world,  presentations of sport events and documentaries etc",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
59823860,059823860.wav,showtime music - electric storm-capptv (60 sec loop),"kso0103 kca0700 kso0100,showtime music   electric storm capptv  60 sec loop,atmospheric,bold,booming,bouncy,driving,dynamic,energetic,gutsy,jumpy,pulsating,rhythmic,rousing,sexy,stimulating,stirring,striking,strong,vibrant,wild contesting,able bodied,athletic,beefy,brawny,brisk,bulky,buoyant,burly,bustling,fleshy,hardy,hefty,husky,muscular,powerful,robust,sinewy,spirited,stalwart,stirring,strapping,strong,sturdy,supple,swift,tough,vigorous,vivacious,winged,zippy,with its dramatic intro, bold beats and wild synthesizer melodies, this club   dubstep hybrid entitled electric storm really drops the thunder  perfect for film and television projects, fashion shows, sporting events and all party based productions looking for a sonic storm",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48396630,048396630.wav,baile para mi (60-secs version),"kso0102,baile para mi  60 secs version,bachateo,cubaton,cumbiaton,malianteo romantikeo,salsaton,argentina,attitude,beach,beach dancing,brazil,brazilian,caribbean,caribean,cuba,cuban,dance club,dancing,erotic,funky,holiday,holidays,hot,journey,latin,latin dance,latin dancing,latin hip hop,latin hip hop,latin hiphop,latin urban,latino,panama,puerto rican,puerto rico,reggae ton,reggaeton,reggeaton,regueton,reguet n,sexy,south america,south american,spain,spanish,spanish reggae,steamy,travel,tropic,tropical,vacation,latin dance music   reggaeton  elegant, slow tempo, pa ionate, wistful and slightly melancholic  spanish   puerto rican   south america   latino culture",0.0,0.0,0.0,3.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,14.0
29848697,029848697.wav,maldives 5,,,,,,,,,,,,,,,
73088644,073088644.wav,"love divine, all loves excelling",",love divine  all loves excelling,hopeful, enchanting, serene, peaceful, energetic,medium fast tempo, spiritual, beautiful, energetic, serene, peaceful, hopeful, uplifting, reflective, enchanting, contemplative, sincere, lovely, inspirational, motivational, optimistic, sentimental, romantic, religious, church, christian, gospel, traditional, cla ic, public domain",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73085757,073085757.wav,gambit of love 30,",gambit of love 30,confident, mysterious, sneaky,medium fast tempo, cool, confident, serious, driving, attitude, urgent, swagger, determined, sneaky, mysterious, edgy, pursuit, melodrama, driving scenes, nighttime, chase, trailer, tension, action, crime, mystery, adventure",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40490016,040490016.wav,calm relaxed corporate,"kso0102,calm relaxed corporate,tv, background, busine , calming, confidence, corporate, data, electronic, emotional, innovation, inspiration, inspirational, on hold, percu ion, pharmaceutical, presentation, rea uring, relaxing, succe , succe ful, technological, telephone, uplifting, idcore,calm, relaxing yet uplifting corporate style background music for busine  and tv  great for corporate websites, on hold music, product presentation videos or tv presentation of financial or technological or data, weather  calming ambiance, courtesy of grand piano, soothing strings and a steady electronic loop  loopable edit also available via my uploads page",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
89086035,089086035.wav,horror ambiance- scary ambient background music- dark and creepy,"kso0101 kca0700,horror ambiance  scary ambient background music  dark and creepy,dark, disturbing, eerie, haunting, intense, ominous, foreboding, terror, scary,this is a short loop meant to provide a dark and creepy atmosphere  great for a short trailer or video game loop",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
99846831,099846831.wav,loving assuredly (light mix) - tempo modulation shift groove retro electro,"kso0101,loving a uredly  light mix    tempo modulation shift groove retro electro,animate, persuasive, exhilarating, anticipation, dancing, frenetic, persuade, manager, exhilarate, keep going, spark, spur, applaud, fortify, spirited, pep rally, psych up, encouraged, positive, aggre ive, radical, brisk, sexy, enliven, encouraging, exciting, energize, encouragement, peppy, thrilling, motivational, hip, never give up, reality, awesome, excitement, high energy, enhearten, zippy, cool, boost, inspired, motivating, rally, embolden, instructional, party, inspire, brighten, leader,72 bpm  grooving beats create a sense of bravado in this tubular electronica bed  upbeat, techno, electric dreams, synthwave, commercial, retro, 1980 s, electro, moog, 1980s, edm, 80 s, electronic, bed, promo, synthpop, corporate, 80s, infomercial, branding, high energy, busine , synth pop, vaporwave, electronica, dance, synthesizer, synth pulse, keyboard, synth pad, percu ion  the tempo shifts to create a change of mood",0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
99846780,099846780.wav,high-strung day banging (drums bass only),"kso0101,high strung day banging  drums ba  only,training, peppy, pep rally, persuasive, driving, energize, anticipation, never give up, motivated, motivating, succe , positive, busine , educational, education, leader, exhilarate, exhilarating, zippy, awesome, aggre ive, cool, bo , party, radical, encouragement, motivational, excitement, electric, spry, fun, enhearten, powerful, impactful, motivation, exciting, enliven, reality, dancing, lively, inspired, rally, spur, inspiring, psych up, brisk, encouraging, rally the troops, industrious, inspire,64 bpm  this energetic electronic bed features high strung beats and synths to evoke bent determination  synthwave, retro, techno, promo, edm, dance, electronica, 80 s, upbeat, bed, infomercial, electric dreams, branding, electro, busine , synth pop, high energy, 1980 s, corporate, 1980s, moog, commercial, vaporwave, electronic, synthpop, 80s, synthesizer, synth ba , percu ion, snare, kick, beat  the tempo shifts to create a change of mood",0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
76445402,076445402.wav,desert road warriors 60,"kso0103,desert road warriors 60,cool, confident, hip, serious, urgent, energetic, driving, reckle , attitude, determined, sneaky, sexy, mischievous, edgy, party, pursuit, melodrama, driving scenes, nightlife, chase, trailer, tension, action, mystery, adventure,heavy electric slide guitar riffs with an urgent breakbeat create a perfect feel for a highway chase scene  cool, confident, hip, serious, urgent, energetic, driving, reckle , attitude, determined, sneaky, sexy, mischievous, edgy, party, pursuit, melodrama, driving scenes, nightlife, chase, trailer, tension, action, mystery, adventure",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
63572999,063572999.wav,cinematic meditation (1.5-minute edit),"kso0102,cinematic meditation  1 5 minute edit,ambient,background,beat,bra ,cello,cinematic,dark,deep,disturbing,drama,dramatic,east,eastern,ebow,electronic,epic,fantasy,film,guitar,hopeful,horn,hybrid,hypnotic,inspirational,instrumental,jungle,magical,meditative,melancholy,mellow,modern,motivational,mysterious,orchestra,orchestral,powerful,reflective,scary,score,smooth,soothing,soundtrack,strings,suspense,synth,tension,trailer,tranquil,video game, idcore,a beautiful, meditative track that mixes electronic ambient styles with a cinematic orchestral film score style  an ebow guitar and reversed piano synth pad begin the track, performing the repeating harmonic progre ion  eventually orchestral strings, bra , and choir enter, elaborating on what we ve heard and providing variation in tone color and harmony",0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
